Paket_id,Vikt,Förtjänst,Deadline,Volym
2241349410,4.2,5,8,12.0
2241349414,1.2,2,8,11.4
2241349418,11.3,9,-4,14.9
2241349423,5.7,9,-2,12.8
2241349424,2.0,5,7,3.4
2241349429,3.1,2,8,3.5
2241349431,9.7,4,-5,11.6
2241349434,8.9,1,-5,13.0
2241349440,1.9,6,8,5.8
2241349444,10.2,5,1,14.5
2241349449,8.6,3,5,16.0
2241349450,5.6,8,-3,10.3
2241349455,2.6,3,6,9.9
2241349460,9.9,7,4,19.5
2241349464,11.9,3,6,18.6
2241349465,4.3,2,-2,6.7
2241349466,4.9,5,-2,13.8
2241349472,4.9,9,6,11.0
2241349474,10.4,9,3,17.4
2241349477,11.9,6,8,6.0
2241349481,6.7,3,4,17.8
2241349482,1.1,3,4,1.4
2241349486,4.4,2,3,1.3
2241349487,1.8,6,8,7.8
2241349488,0.8,3,4,4.3
2241349490,2.1,1,6,3.9
2241349496,9.8,8,1,14.4
2241349502,8.9,3,-4,12.1
2241349506,7.6,8,5,8.1
2241349509,4.0,4,-1,9.8
2241349512,4.7,4,2,15.3
2241349518,5.0,5,7,7.9
2241349519,6.7,7,-3,9.2
2241349521,2.5,5,1,7.6
2241349522,0.6,7,1,5.8
2241349524,4.8,3,6,3.4
2241349527,6.3,8,2,7.8
2241349533,0.8,3,7,5.6
2241349539,11.1,9,3,13.6
2241349543,3.1,9,1,16.7
2241349548,9.0,8,7,10.3
2241349554,9.1,7,3,14.9
2241349560,0.4,9,8,17.2
2241349564,1.0,9,7,1.6
2241349565,9.9,4,2,12.5
2241349566,6.3,2,-1,12.4
2241349570,5.3,9,4,11.6
2241349575,6.5,9,9,6.2
2241349577,1.5,6,8,8.5
2241349581,2.1,2,5,19.1
2241349583,6.8,8,6,15.6
2241349587,9.6,8,9,10.5
2241349591,9.0,7,2,8.9
2241349592,5.2,9,-4,11.4
2241349593,5.4,6,7,9.2
2241349598,4.0,2,3,4.5
2241349602,10.4,2,5,1.0
2241349608,6.7,6,1,3.5
2241349613,0.2,6,1,17.2
2241349615,3.2,5,2,14.9
2241349620,6.5,4,-4,9.6
2241349622,7.0,9,4,0.3
2241349624,8.2,2,-1,13.0
2241349630,11.7,7,7,11.1
2241349631,0.8,5,6,2.4
2241349633,10.3,5,-1,5.2
2241349639,9.3,6,1,18.8
2241349645,4.1,7,7,1.2
2241349646,11.6,3,9,1.1
2241349649,7.6,3,6,5.8
2241349651,10.1,6,4,7.3
2241349657,5.7,2,5,16.8
2241349659,6.2,7,8,19.8
2241349663,5.8,6,8,1.5
2241349665,8.0,9,7,14.0
2241349669,4.8,5,1,1.4
2241349670,2.9,7,3,5.0
2241349674,4.4,7,-2,7.0
2241349679,0.6,9,5,18.0
2241349685,11.6,9,8,1.5
2241349687,9.6,9,7,9.3
2241349689,9.2,7,0,7.6
2241349692,5.3,9,-3,12.0
2241349695,6.5,8,2,13.2
2241349699,7.4,4,-2,11.4
2241349700,0.9,2,1,17.4
2241349705,5.2,9,8,10.4
2241349708,5.1,7,-4,11.7
2241349711,7.3,9,6,11.1
2241349713,5.4,1,9,14.5
2241349719,11.3,2,0,15.1
2241349721,8.2,8,4,16.7
2241349723,8.7,9,8,2.5
2241349726,4.1,6,3,2.5
2241349732,3.0,6,3,15.3
2241349737,5.3,5,2,15.2
2241349743,2.2,7,9,0.2
2241349746,4.4,9,5,1.2
2241349749,6.7,2,0,6.8
2241349750,10.7,1,8,16.9
2241349751,8.8,1,8,8.7
2241349753,4.6,9,-2,11.9
2241349755,11.5,2,0,13.6
2241349760,5.9,7,3,2.1
2241349761,10.0,3,-3,7.2
2241349763,8.5,6,4,5.6
2241349767,9.4,8,-3,11.1
2241349773,7.8,9,-3,13.2
2241349778,2.3,8,6,4.1
2241349779,5.1,3,7,16.1
2241349783,4.6,7,4,18.8
2241349785,7.4,4,-5,13.2
2241349790,10.0,7,-3,6.6
2241349794,11.3,7,8,11.4
2241349800,1.4,3,4,8.2
2241349806,4.7,6,5,12.7
2241349809,3.2,4,5,19.2
2241349812,1.3,6,0,17.5
2241349818,11.0,8,8,17.7
2241349824,9.7,2,9,13.0
2241349825,2.1,6,7,2.3
2241349827,0.6,5,5,17.5
2241349829,10.8,3,-4,8.6
2241349834,2.4,6,2,1.0
2241349837,1.5,4,3,19.8
2241349838,6.6,8,6,17.7
2241349841,8.2,4,5,9.6
2241349847,2.7,5,4,5.1
2241349851,3.3,2,2,14.0
2241349857,6.3,2,7,15.4
2241349860,11.9,5,7,5.5
2241349862,5.4,7,1,4.1
2241349867,5.3,7,-1,13.4
2241349868,7.7,1,3,16.8
2241349871,6.6,9,5,17.3
2241349875,9.9,7,-2,8.8
2241349877,11.7,6,-3,11.7
2241349882,11.5,8,3,10.6
2241349885,6.3,4,4,15.3
2241349889,7.6,2,-5,7.5
2241349895,0.3,4,4,17.2
2241349899,1.2,7,2,7.0
2241349901,9.6,7,-2,6.0
2241349905,2.3,7,3,19.7
2241349910,5.8,8,1,19.5
2241349914,6.6,5,-2,11.9
2241349918,2.9,6,9,8.1
2241349922,5.9,6,-2,11.0
2241349925,5.1,4,-5,11.8
2241349931,2.6,4,9,2.2
2241349932,3.4,1,4,10.9
2241349933,4.6,8,1,12.4
2241349935,9.0,2,2,9.6
2241349938,3.5,8,7,6.5
2241349940,4.4,1,-1,5.9
2241349941,7.9,1,-5,8.5
2241349945,0.5,7,6,5.3
2241349948,10.6,7,-5,14.5
2241349953,1.3,9,5,11.4
2241349956,0.7,9,0,16.8
2241349961,11.9,5,-5,7.9
2241349962,5.5,5,-3,14.6
2241349966,8.4,7,1,13.7
2241349967,0.3,2,0,14.7
2241349969,4.9,2,9,7.1
2241349974,6.0,9,-1,10.8
2241349976,6.0,8,5,10.0
2241349977,2.2,7,8,5.9
2241349979,8.5,5,-4,5.3
2241349985,10.8,5,-3,8.7
2241349987,4.1,7,6,5.9
2241349992,2.8,3,9,1.0
2241349994,0.1,8,9,4.0
2241349995,4.7,7,6,8.9
2241349999,5.2,9,-5,11.6
2241350002,11.9,2,5,4.5
2241350007,1.0,5,0,7.2
2241350012,11.7,9,-4,9.7
2241350014,0.6,1,8,0.8
2241350019,9.4,7,4,4.1
2241350023,8.4,9,1,8.2
2241350025,2.1,6,7,16.4
2241350030,5.3,5,3,0.9
2241350035,5.9,8,1,2.3
2241350039,2.7,5,9,0.4
2241350042,6.9,2,5,7.0
2241350046,0.3,4,6,12.3
2241350052,10.2,3,4,19.0
2241350054,9.2,8,6,14.5
2241350057,8.0,3,5,12.3
2241350060,10.1,4,-2,9.1
2241350061,5.4,9,0,7.5
2241350067,4.0,4,0,1.4
2241350072,11.5,9,2,10.6
2241350077,7.6,1,0,8.1
2241350083,11.9,4,6,9.4
2241350088,3.4,1,9,16.3
2241350093,5.9,3,5,15.8
2241350097,10.0,4,6,8.3
2241350098,5.7,8,2,4.3
2241350099,10.6,7,3,8.2
2241350103,10.0,4,-2,12.1
2241350107,6.3,2,7,19.6
2241350113,6.1,3,-1,8.7
2241350117,8.8,2,-2,9.2
2241350118,0.8,5,6,2.3
2241350123,8.2,8,-5,7.5
2241350125,8.5,7,-5,14.0
2241350127,3.9,5,8,18.4
2241350128,6.4,7,3,6.0
2241350131,12.0,1,2,10.3
2241350137,2.5,5,5,10.5
2241350143,4.2,4,5,7.2
2241350144,4.3,9,-5,8.9
2241350148,11.6,8,1,11.2
2241350151,8.3,6,5,7.6
2241350153,8.1,5,-4,10.4
2241350159,4.8,4,0,15.7
2241350162,5.6,9,8,9.2
2241350165,10.8,6,-1,10.1
2241350169,10.5,2,-5,10.0
2241350174,1.4,6,7,7.9
2241350177,12.0,9,7,14.5
2241350179,6.8,8,9,12.9
2241350184,6.4,2,5,14.4
2241350190,5.4,9,5,11.1
2241350193,7.0,4,6,6.4
2241350194,5.9,6,1,14.2
2241350195,9.7,3,-3,7.3
2241350198,2.1,6,4,0.1
2241350204,11.5,1,3,2.1
2241350206,5.4,3,9,11.4
2241350209,9.1,9,-4,5.8
2241350213,0.7,9,3,4.2
2241350216,5.1,3,-2,11.1
2241350220,1.8,8,8,13.5
2241350222,7.0,2,0,5.9
2241350225,3.9,7,8,1.2
2241350230,4.1,3,7,15.7
2241350231,2.4,2,6,15.9
2241350234,11.4,5,7,9.0
2241350236,2.7,2,1,15.7
2241350237,8.9,3,-5,6.5
2241350241,11.5,6,0,16.0
2241350247,0.2,9,4,1.3
2241350253,3.7,5,6,1.6
2241350258,4.5,7,-2,7.6
2241350261,4.8,1,-5,10.4
2241350263,9.9,8,-5,11.1
2241350268,11.3,7,2,15.1
2241350272,9.4,4,-1,7.1
2241350277,10.5,4,-4,6.6
2241350283,6.4,4,-5,10.0
2241350285,8.8,5,-4,13.8
2241350291,6.9,6,-3,10.5
2241350293,1.9,1,0,11.6
2241350299,11.0,2,8,19.7
2241350305,2.1,6,0,7.9
2241350307,2.0,7,3,7.8
2241350311,3.0,1,5,15.4
2241350314,8.5,2,0,11.7
2241350317,10.1,6,5,5.4
2241350322,5.2,6,8,13.1
2241350325,1.3,5,4,7.9
2241350329,1.1,5,7,10.9
2241350334,3.5,4,4,11.2
2241350337,0.8,1,0,3.5
2241350343,6.7,6,4,14.2
2241350348,0.6,5,4,1.1
2241350349,6.3,7,9,16.9
2241350351,10.4,8,2,5.5
2241350356,0.6,5,7,14.5
2241350360,3.7,3,5,0.4
2241350363,8.4,9,9,6.0
2241350365,11.0,8,1,12.7
2241350370,7.1,1,4,3.3
2241350373,5.0,6,6,1.4
2241350376,5.9,5,9,1.2
2241350382,4.1,3,3,11.7
2241350386,9.9,5,5,17.0
2241350389,1.3,4,4,2.3
2241350394,5.8,5,0,18.3
2241350395,5.1,1,-4,9.7
2241350396,6.3,7,3,12.8
2241350397,6.7,6,1,5.4
2241350398,2.1,1,8,6.3
2241350401,1.4,8,3,19.5
2241350407,10.6,8,5,11.2
2241350408,9.1,3,9,13.1
2241350411,6.5,2,1,18.1
2241350417,4.8,2,3,13.9
2241350421,9.0,9,1,10.2
2241350424,4.5,5,1,14.1
2241350430,3.9,5,1,0.6
2241350434,11.5,9,2,8.6
2241350438,10.5,7,7,12.0
2241350444,10.0,5,0,5.5
2241350448,9.6,4,6,15.1
2241350450,0.4,5,6,0.4
2241350454,8.2,4,8,2.5
2241350457,11.8,4,3,3.2
2241350463,6.4,2,7,7.3
2241350469,11.6,7,8,4.4
2241350473,0.1,6,8,8.0
2241350476,1.2,6,7,17.8
2241350478,9.6,6,2,16.2
2241350484,0.6,4,4,18.8
2241350487,7.1,4,7,8.0
2241350490,3.7,2,3,12.5
2241350495,9.9,1,-2,13.1
2241350496,4.2,8,7,3.2
2241350497,6.7,5,3,14.4
2241350498,9.5,7,-2,13.8
2241350500,3.4,2,8,8.0
2241350502,3.8,2,0,11.6
2241350505,1.5,5,0,17.8
2241350507,11.7,3,-5,12.7
2241350512,0.7,5,7,9.3
2241350518,11.6,3,7,8.8
2241350521,11.3,4,-4,11.2
2241350525,2.1,6,3,6.0
2241350530,7.1,4,6,11.0
2241350533,4.7,6,-2,13.2
2241350535,8.3,1,-1,12.0
2241350537,1.7,2,9,0.6
2241350542,11.0,7,2,18.9
2241350543,7.1,2,1,4.4
2241350549,2.4,1,5,0.6
2241350554,4.8,2,-5,9.8
2241350559,1.2,1,5,3.7
2241350563,7.6,2,0,15.5
2241350568,7.4,9,-5,9.9
2241350572,7.8,1,-1,7.6
2241350573,4.0,6,8,17.9
2241350577,0.4,8,9,11.1
2241350581,7.2,2,8,2.0
2241350587,2.8,1,8,12.4
2241350592,7.3,3,7,13.6
2241350598,11.0,7,0,4.6
2241350599,4.2,7,4,0.5
2241350604,8.8,5,9,7.6
2241350605,11.7,3,-2,6.5
2241350608,3.4,6,3,12.3
2241350609,9.7,7,-2,10.0
2241350613,1.2,3,5,6.2
2241350614,0.5,4,4,13.6
2241350617,2.4,6,5,6.9
2241350621,3.5,9,1,7.6
2241350622,11.8,8,-3,6.8
2241350625,0.2,5,9,7.1
2241350630,10.8,6,3,0.3
2241350635,5.3,8,6,17.9
2241350640,5.1,1,-2,13.7
2241350642,10.9,2,1,13.6
2241350648,9.8,8,1,19.3
2241350654,6.5,2,6,13.7
2241350659,1.6,3,5,14.1
2241350662,2.2,8,1,19.5
2241350667,9.2,5,4,5.6
2241350673,8.9,5,-1,13.1
2241350679,2.6,3,9,16.6
2241350685,4.1,6,-1,6.3
2241350690,11.8,4,7,16.0
2241350696,10.5,2,4,9.6
2241350699,0.9,8,9,13.1
2241350701,1.1,2,8,0.8
2241350702,10.9,6,-2,7.3
2241350707,6.9,9,3,9.1
2241350713,4.8,1,6,19.6
2241350717,3.0,8,2,1.0
2241350721,1.2,5,8,8.2
2241350724,9.2,2,-3,7.1
2241350726,1.6,7,4,1.3
2241350727,0.3,2,1,10.6
2241350728,7.0,5,9,8.6
2241350733,6.3,9,-3,13.0
2241350737,6.5,3,5,17.1
2241350739,0.7,7,3,4.3
2241350744,0.9,6,4,14.0
2241350747,4.3,7,-4,10.3
2241350752,0.6,2,0,12.2
2241350756,8.3,6,1,0.7
2241350758,8.2,5,1,12.6
2241350763,1.0,4,3,2.8
2241350765,5.5,1,0,14.8
2241350770,1.7,5,4,9.9
2241350776,8.2,7,6,6.9
2241350778,11.9,7,6,15.9
2241350780,3.3,6,8,2.1
2241350783,6.2,3,2,9.2
2241350785,4.2,1,2,1.6
2241350790,1.8,4,9,6.8
2241350796,7.5,1,-4,11.9
2241350800,8.5,3,-4,5.2
2241350803,11.4,2,-4,11.2
2241350805,10.9,7,-2,10.6
2241350807,7.2,9,-3,7.4
2241350813,1.5,8,0,9.0
2241350818,7.8,9,-3,6.2
2241350822,11.2,2,8,5.3
2241350826,8.2,7,5,18.8
2241350829,8.0,8,2,6.2
2241350835,0.9,9,0,14.2
2241350838,8.2,6,-4,14.7
2241350839,5.1,8,1,9.7
2241350841,3.7,8,1,13.7
2241350845,9.2,8,1,17.3
2241350848,10.5,1,8,18.5
2241350849,4.5,9,7,17.4
2241350855,0.5,3,0,19.7
2241350861,5.4,7,4,7.3
2241350866,11.9,2,-5,11.7
2241350872,5.2,5,6,7.0
2241350875,5.2,6,8,15.4
2241350878,12.0,2,-1,8.4
2241350881,11.8,6,9,10.1
2241350882,7.1,3,1,11.4
2241350886,6.1,7,3,12.6
2241350890,1.4,5,9,1.0
2241350893,1.7,5,6,3.3
2241350899,0.9,1,5,11.3
2241350902,3.9,7,2,10.6
2241350904,1.5,6,7,11.0
2241350909,3.7,4,9,5.8
2241350915,6.8,4,3,16.1
2241350918,6.9,5,8,2.5
2241350923,9.8,8,-2,8.8
2241350925,9.2,4,1,4.7
2241350930,3.7,2,9,17.8
2241350931,7.7,7,4,6.2
2241350933,8.8,5,1,14.2
2241350937,9.3,4,2,3.0
2241350942,1.0,6,7,5.3
2241350948,10.5,9,-4,7.8
2241350949,4.5,1,-2,11.7
2241350953,10.6,6,-4,11.4
2241350954,4.4,1,4,4.1
2241350956,3.8,4,0,19.9
2241350962,3.1,7,5,5.2
2241350963,4.5,3,-5,8.8
2241350967,9.7,5,4,9.9
2241350972,1.8,6,7,1.4
2241350975,7.2,2,5,6.6
2241350977,9.6,6,2,8.0
2241350983,4.3,4,-4,8.1
2241350988,11.0,6,7,10.5
2241350989,3.7,2,1,6.6
2241350995,5.5,4,-2,14.2
2241351001,1.7,6,4,5.7
2241351003,4.6,2,-4,12.1
2241351006,11.1,1,6,8.7
2241351010,4.6,5,1,8.6
2241351011,10.4,7,7,11.8
2241351016,6.5,8,-2,5.1
2241351021,7.9,9,2,1.2
2241351025,8.6,3,4,18.8
2241351030,0.9,7,4,1.4
2241351035,9.9,8,9,4.4
2241351037,9.5,8,-3,14.4
2241351041,11.2,3,-5,6.7
2241351047,4.6,4,0,12.1
2241351052,1.1,6,8,17.0
2241351057,10.6,8,-5,11.1
2241351061,10.0,1,-3,7.0
2241351065,0.7,5,3,10.9
2241351066,4.6,4,3,12.3
2241351072,5.2,7,8,8.2
2241351073,10.7,4,3,0.3
2241351079,3.9,8,5,15.2
2241351080,11.2,4,-2,9.2
2241351081,6.1,5,0,11.7
2241351082,4.8,4,-4,13.2
2241351085,3.9,3,5,18.0
2241351091,5.4,4,7,5.2
2241351094,8.1,2,2,5.7
2241351097,9.9,5,1,13.7
2241351100,10.5,8,6,0.9
2241351103,0.4,3,4,5.8
2241351108,4.5,8,6,9.1
2241351111,9.9,3,8,18.5
2241351115,6.3,3,2,10.4
2241351120,8.7,7,4,2.9
2241351123,4.0,6,6,5.2
2241351129,9.1,6,-3,5.0
2241351134,2.8,6,2,10.8
2241351136,5.1,6,-5,12.5
2241351140,10.5,2,-5,7.4
2241351146,11.4,8,8,8.6
2241351150,1.3,1,6,3.1
2241351155,2.3,4,7,0.3
2241351160,8.7,9,9,16.0
2241351162,3.4,7,5,3.4
2241351163,11.5,5,8,1.5
2241351166,8.9,2,7,11.4
2241351169,8.9,8,-5,7.7
2241351172,4.8,1,8,2.6
2241351175,5.3,3,5,12.3
2241351178,0.3,3,7,7.7
2241351182,9.0,8,-2,11.9
2241351184,6.0,3,-3,5.5
2241351190,3.8,9,5,10.0
2241351191,7.4,9,-1,14.2
2241351193,7.9,7,4,3.1
2241351196,3.3,7,3,14.0
2241351199,5.9,4,4,14.6
2241351204,0.9,3,5,2.1
2241351210,4.3,6,7,15.1
2241351213,8.2,9,7,19.6
2241351215,3.1,5,0,3.1
2241351220,5.5,8,5,3.4
2241351225,5.6,7,3,16.3
2241351228,7.8,3,-3,10.2
2241351232,5.7,4,-1,10.2
2241351234,5.8,7,1,9.2
2241351237,6.2,7,5,8.9
2241351238,11.3,9,8,7.7
2241351239,9.3,5,0,17.1
2241351245,11.8,9,1,5.6
2241351250,0.3,6,8,2.4
2241351256,8.9,6,-5,12.1
2241351261,7.1,8,2,17.0
2241351265,6.7,9,1,12.7
2241351267,4.1,1,-3,10.0
2241351268,4.9,1,9,9.9
2241351271,8.4,5,3,19.6
2241351276,11.0,5,-2,10.9
2241351277,11.9,4,4,20.0
2241351281,8.6,1,-3,11.3
2241351283,1.9,4,1,14.5
2241351288,10.7,3,1,2.2
2241351289,4.1,8,8,6.6
2241351292,4.5,7,-1,12.8
2241351297,10.5,9,-1,12.3
2241351298,0.9,3,7,11.2
2241351301,11.5,8,1,19.7
2241351303,4.5,2,0,3.0
2241351305,5.5,3,-3,9.8
2241351307,2.8,2,1,15.0
2241351311,11.3,8,-4,6.0
2241351314,2.0,2,9,18.2
2241351317,2.9,8,9,9.5
2241351320,6.6,8,7,5.0
2241351323,11.1,9,5,0.6
2241351327,8.4,3,5,9.5
2241351332,0.2,5,4,2.3
2241351336,7.6,2,-3,5.1
2241351340,11.5,9,6,10.8
2241351346,3.8,4,5,16.6
2241351347,10.8,8,1,17.5
2241351348,9.6,5,7,1.6
2241351350,4.2,5,1,13.4
2241351351,10.1,6,5,2.8
2241351355,10.7,3,4,14.4
2241351357,8.3,3,3,5.7
2241351360,2.9,4,8,9.8
2241351361,8.8,1,6,5.8
2241351364,7.0,1,3,12.1
2241351366,0.9,5,0,13.1
2241351367,10.9,5,0,7.1
2241351368,8.0,2,-4,6.4
2241351370,9.1,2,7,10.2
2241351373,6.7,3,0,13.2
2241351376,12.0,1,2,16.4
2241351377,10.3,9,-2,11.7
2241351383,7.3,5,0,0.7
2241351384,8.2,4,9,8.4
2241351389,0.6,9,4,6.7
2241351393,9.2,4,0,6.9
2241351399,5.3,8,-3,14.4
2241351402,2.7,1,3,15.8
2241351406,8.6,2,4,15.4
2241351410,8.7,6,5,4.0
2241351412,10.7,9,-4,10.4
2241351417,7.5,1,9,12.8
2241351421,4.2,4,-4,10.0
2241351424,6.2,2,7,16.9
2241351425,9.0,1,4,15.7
2241351426,5.8,3,4,10.0
2241351428,11.6,5,-1,5.4
2241351431,9.8,2,-5,5.9
2241351433,7.9,4,9,19.6
2241351439,7.3,3,-3,6.5
2241351440,11.9,9,7,6.3
2241351442,4.6,4,-1,7.5
2241351444,7.2,7,1,9.2
2241351450,7.3,9,-2,14.7
2241351451,1.6,4,4,7.1
2241351457,0.6,8,9,16.2
2241351462,11.2,6,7,19.8
2241351465,9.0,1,5,14.9
2241351466,4.3,1,7,3.9
2241351468,2.8,5,5,8.5
2241351470,5.1,5,6,14.6
2241351472,1.3,3,3,3.7
2241351478,8.4,8,2,3.9
2241351481,7.8,4,2,6.4
2241351485,9.2,5,3,11.7
2241351489,5.4,5,2,12.1
2241351494,4.0,7,7,19.2
2241351496,3.8,1,1,17.6
2241351500,2.0,4,2,2.5
2241351501,3.9,3,8,12.6
2241351505,4.8,6,-4,13.2
2241351510,4.5,4,2,8.0
2241351513,6.9,6,-2,7.5
2241351518,5.3,1,-5,11.1
2241351522,2.1,7,5,16.3
2241351524,11.5,4,4,19.5
2241351528,4.4,1,-2,14.4
2241351531,10.6,9,-1,14.5
2241351536,9.8,1,-5,5.4
2241351539,7.9,7,-2,8.4
2241351545,5.7,9,-2,10.1
2241351550,5.3,3,-3,15.0
2241351554,4.8,7,1,19.9
2241351556,3.4,2,5,7.0
2241351559,2.1,2,2,18.5
2241351562,10.2,2,-4,10.6
2241351568,8.8,5,5,19.0
2241351570,7.4,9,5,13.4
2241351574,1.3,7,8,8.8
2241351579,9.2,1,9,19.2
2241351581,8.1,9,9,18.0
2241351583,11.2,5,-2,10.2
2241351589,2.8,5,0,9.1
2241351591,10.4,5,-3,5.5
2241351595,7.5,5,2,17.6
2241351600,7.4,2,6,18.4
2241351602,4.2,2,6,4.2
2241351603,10.7,2,5,18.4
2241351607,11.8,5,-2,13.9
2241351611,8.4,1,9,11.3
2241351616,3.4,4,1,8.4
2241351622,7.9,4,8,6.5
2241351623,4.4,1,3,9.0
2241351626,5.2,5,-4,7.6
2241351629,5.0,5,1,12.3
2241351633,6.6,7,4,4.4
2241351636,0.3,1,9,18.6
2241351641,5.4,1,3,7.6
2241351647,10.0,2,9,17.5
2241351652,7.3,4,8,10.2
2241351657,2.2,5,2,2.6
2241351662,10.9,2,-2,14.4
2241351666,4.7,8,6,11.7
2241351671,9.3,4,0,17.2
2241351674,8.6,7,8,4.5
2241351676,5.1,2,-5,11.6
2241351677,10.8,9,-2,6.4
2241351683,2.3,1,1,8.9
2241351685,8.8,2,1,3.0
2241351689,11.7,4,-3,5.7
2241351695,8.7,8,-4,6.3
2241351696,5.3,4,0,15.6
2241351699,2.1,4,4,17.3
2241351702,3.4,3,7,14.1
2241351706,11.9,5,-3,6.1
2241351707,7.4,5,-3,8.1
2241351708,9.5,4,-1,14.2
2241351713,1.4,6,2,1.0
2241351718,6.1,3,-3,8.8
2241351724,6.6,1,9,16.8
2241351729,4.5,2,4,4.9
2241351731,7.5,9,6,17.0
2241351733,5.4,7,4,16.9
2241351735,1.8,7,6,18.2
2241351737,5.0,8,6,2.3
2241351742,6.4,9,7,8.9
2241351745,6.3,3,9,11.5
2241351747,2.1,5,8,9.2
2241351750,11.5,2,0,7.5
2241351751,8.1,3,-4,10.3
2241351752,1.2,5,2,3.8
2241351754,7.7,1,8,15.1
2241351757,7.2,4,-4,6.1
2241351760,9.4,6,-3,10.6
2241351762,8.2,6,8,19.9
2241351767,10.4,7,-2,14.1
2241351770,5.0,2,1,7.7
2241351776,1.4,2,4,4.1
2241351777,10.5,6,7,9.5
2241351778,7.6,8,0,18.6
2241351782,0.4,5,3,10.7
2241351786,8.9,3,-1,7.7
2241351790,11.4,2,0,2.7
2241351793,4.7,4,-1,10.1
2241351796,6.1,4,1,15.0
2241351798,0.6,3,8,5.9
2241351799,8.0,1,5,15.4
2241351801,7.1,1,5,16.1
2241351802,3.7,2,1,8.2
2241351803,11.4,7,0,16.4
2241351807,3.8,3,6,0.5
2241351810,6.4,7,-2,11.9
2241351811,9.7,1,-5,13.0
2241351816,6.2,1,-5,6.8
2241351817,0.7,3,9,2.3
2241351819,4.9,2,5,6.4
2241351820,10.8,1,6,5.1
2241351822,6.4,5,-5,14.1
2241351823,9.5,2,7,13.6
2241351825,8.7,9,9,6.7
2241351827,5.6,5,5,6.1
2241351828,11.2,8,9,12.8
2241351834,8.6,2,3,14.4
2241351837,8.0,3,-2,12.6
2241351840,11.3,2,-3,13.9
2241351845,11.3,8,0,1.2
2241351847,12.0,9,2,18.6
2241351853,7.3,9,9,4.9
2241351858,2.8,3,9,12.4
2241351864,10.8,3,2,16.1
2241351867,5.1,6,-5,13.1
2241351868,8.7,1,8,16.6
2241351870,0.2,2,6,15.1
2241351873,4.2,9,5,17.5
2241351878,8.7,9,8,8.3
2241351880,4.1,1,6,4.6
2241351881,10.1,3,2,4.4
2241351885,9.9,8,4,6.4
2241351891,8.5,5,4,1.9
2241351897,7.1,7,9,20.0
2241351899,1.5,9,9,10.7
2241351901,5.5,7,6,8.4
2241351903,0.2,4,4,7.2
2241351909,4.9,1,9,14.4
2241351912,8.6,9,1,5.7
2241351918,0.7,6,3,3.4
2241351920,8.5,6,3,15.8
2241351926,8.9,3,-3,9.8
2241351932,5.4,3,1,10.1
2241351935,10.7,5,2,9.6
2241351936,1.5,6,8,13.4
2241351940,2.7,6,3,5.7
2241351941,11.3,6,-4,13.1
2241351944,4.0,8,5,13.0
2241351945,2.8,7,7,8.4
2241351950,4.3,5,-5,9.7
2241351954,5.9,1,9,16.6
2241351958,9.2,4,-3,7.9
2241351960,9.6,8,-3,6.6
2241351966,8.5,4,1,6.5
2241351972,2.9,8,3,5.9
2241351976,7.5,6,9,17.9
2241351977,7.2,1,-2,5.5
2241351980,0.8,2,0,12.8
2241351981,9.0,3,4,17.2
2241351982,10.6,8,6,3.6
2241351983,4.1,5,-4,12.0
2241351986,8.4,3,-3,6.9
2241351987,8.1,7,6,11.8
2241351991,0.9,3,2,0.5
2241351995,8.1,4,-1,12.0
2241351999,10.0,4,3,17.4
2241352002,4.6,9,-1,7.7
2241352005,7.4,1,-2,5.1
2241352010,10.1,8,7,18.0
2241352011,8.1,9,5,14.0
2241352013,1.8,1,0,16.1
2241352016,4.4,7,0,9.9
2241352022,7.8,1,0,18.7
2241352023,3.8,7,4,9.6
2241352029,2.8,2,7,9.2
2241352032,4.4,7,5,0.9
2241352037,5.7,4,8,1.2
2241352041,11.5,7,9,13.0
2241352044,3.7,7,5,8.6
2241352048,7.2,2,1,1.3
2241352050,2.3,8,8,17.7
2241352054,5.3,5,4,15.7
2241352057,5.3,3,0,10.2
2241352063,1.3,9,0,17.7
2241352067,3.3,9,1,7.3
2241352069,10.9,5,8,18.6
2241352070,10.4,7,7,13.2
2241352073,3.9,5,1,6.3
2241352075,6.0,4,-5,12.4
2241352079,3.2,7,4,18.2
2241352085,11.5,6,-1,11.5
2241352090,7.8,3,-1,11.2
2241352091,11.1,7,-2,8.6
2241352094,1.2,7,1,1.5
2241352096,8.5,3,7,10.3
2241352100,9.7,4,9,17.1
2241352102,3.2,2,2,2.0
2241352104,8.0,9,2,7.1
2241352108,11.2,8,9,0.4
2241352113,5.3,9,-5,6.5
2241352116,2.2,2,9,12.0
2241352119,10.4,4,8,2.1
2241352125,9.3,9,-3,5.1
2241352128,0.1,4,2,9.8
2241352129,7.8,1,7,4.7
2241352131,9.9,6,4,19.0
2241352135,5.4,6,3,13.6
2241352138,6.7,4,1,16.4
2241352144,2.3,4,5,1.8
2241352148,0.3,9,8,10.5
2241352154,4.4,4,5,13.7
2241352157,4.1,6,-2,5.5
2241352159,4.5,2,8,7.9
2241352165,1.2,3,9,3.7
2241352167,9.2,4,9,12.2
2241352168,6.4,8,2,16.6
2241352174,6.0,9,3,10.7
2241352178,2.2,5,7,1.0
2241352181,3.3,9,5,9.5
2241352186,10.2,7,6,1.5
2241352190,11.9,2,7,2.4
2241352192,2.5,3,8,1.9
